area_sqm,price,region
89.2,4600000,"Ставропольский край, Предгорный муниципальный округ, станица Ессентукская"
62.0,5270000,"Тульская область, Тула"
51.0,8500000,Санкт-Петербург
42.0,930000,"Тамбовская область, Тамбовский р-н, Цнинский сельсовет, пос. Строитель"
46.0,3050000,"Ростовская область, Ростов-на-Дону"
60.0,8500000,"Московская область, Щёлково"
44.2,2400000,"Ульяновская область, Ульяновск"
19.2,3890000,Санкт-Петербург
48.7,2500000,"Тульская область, Ясногорский р-н, Ясногорск"
31.0,4300000,"Краснодарский край, Анапа"
24.1,3700000,"Ленинградская область, Всеволожский р-н, Муринское городское поселение, Мурино"
55.0,4790000,"Республика Татарстан, Высокогорский р-н, с. Высокая Гора"
39.0,1800000,"Республика Башкортостан, Салават"
56.0,2900000,"Тюменская область, Нижневартовск"
89.2,4600000,"Ставропольский край, Предгорный муниципальный округ, станица Ессентукская"
46.0,2100000,"Пермский край, Березники"
60.0,3000000,"Республика Дагестан, Хасавюрт"
51.0,8500000,Санкт-Петербург
31.0,4300000,"Краснодарский край, Анапа"
42.0,930000,"Тамбовская область, Тамбовский р-н, Цнинский сельсовет, пос. Строитель"
90.2,9922000,
41.9,8076225,
52.5,13986000,
66.0,2800000,"Республика Татарстан, Чистопольский р-н, муниципальное образование город Чистополь, Чистополь"
65.0,400000,"Пермский край, Чусовской г.о., рабочий пос. Калино"
46.0,3050000,"Ростовская область, Ростов-на-Дону"
64.4,32650800,
132.0,23615999,
23.3,5206913,
19.2,3890000,Санкт-Петербург
39.0,1800000,"Республика Башкортостан, Салават"
55.0,3520000,"Удмуртская Республика, Ижевск"
44.2,2400000,"Ульяновская область, Ульяновск"
24.1,3700000,"Ленинградская область, Всеволожский р-н, Муринское городское поселение, Мурино"
25.0,1340000,"Московская область, г.о. Красногорск, с. Петрово-Дальнее"
62.0,5270000,"Тульская область, Тула"
55.0,4790000,"Республика Татарстан, Высокогорский р-н, с. Высокая Гора"
48.7,2500000,"Тульская область, Ясногорский р-н, Ясногорск"
40.0,6500000,"Московская область, Подольск"
45.0,4500000,"Республика Крым, г.о. Ялта, пос. городского типа Гаспра"
73.5,1550000,"Ярославская область, Ростовский р-н, Ростов"
60.0,8500000,"Московская область, Щёлково"
54.0,15300000,Москва
40.0,1999999,"Республика Дагестан, Махачкала"
28.7,1010000,"Волгоградская область, Волгоград"
65.0,4200000,"Алтайский край, Барнаул"
33.5,4700000,Санкт-Петербург
64.2,3700000,"Самарская область, Самара"
68.0,5700000,"Краснодарский край, Краснодар"
31.7,4912000,Санкт-Петербург
18.0,1000000,"Тамбовская область, Тамбов"
63.1,3690000,"Самарская область, Самара"
41.0,600000,"Рязанская область, Михайловский р-н"
69.1,1500000,"Забайкальский край, Читинский р-н, пос. городского типа Новокручининский"
41.0,7150000,"Московская область, Котельники"
36.0,2600000,"Республика Марий Эл, Медведевский р-н, пос. городского типа Медведево"
36.0,2930000,"Курская область, Курск"
62.0,13800000,Москва
45.3,10600000,Москва
39.0,2700000,"Республика Марий Эл, Йошкар-Ола"
32.0,4250000,"Ленинградская область, Всеволожский р-н, Заневское городское поселение, городской пос. Янино-1"
58.0,12450000,Санкт-Петербург
60.9,3300000,"Кемеровская область, Кемеровский г.о., Кемерово"
17.0,5900000,Москва
55.2,5500000,"Республика Крым, Симферополь"
42.0,1600000,"Ставропольский край, Минераловодский г.о., Минеральные Воды"
42.0,2500000,"Московская область, Луховицы"
27.0,3500000,"Краснодарский край, Сочи"
71.0,9250000,"Московская область, Красногорск"
58.8,12000000,Москва
71.0,9250000,"Московская область, Красногорск"
43.0,3000000,"Республика Мордовия, Саранск"
36.0,2600000,"Республика Марий Эл, Медведевский р-н, пос. городского типа Медведево"
58.0,12450000,Санкт-Петербург
17.0,5900000,Москва
39.0,2700000,"Республика Марий Эл, Йошкар-Ола"
25.8,2950000,
53.0,8650320,
74.6,15604228,
61.0,2900000,"Республика Башкортостан, Нефтекамск"
44.8,1700000,"Ивановская область, Иваново"
34.3,3040000,"Ленинградская область, Дубровка"
45.5,2940615,
54.4,6880335,
56.7,6963310,
42.0,2500000,"Московская область, Луховицы"
42.0,4200000,"Московская область, Балашиха"
75.0,7500000,"Краснодарский край, Краснодар"
43.6,2550000,"Владимирская область, Владимир"
31.4,1850000,"Ростовская область, Ростов-на-Дону"
189.0,78500000,Москва
42.0,2200000,"Воронежская область, Нововоронеж"
43.5,1300000,"Нижегородская область, Шатковский р-н, городское поселение Рабочий посёлок Шатки, рабочий пос. Шатки"
43.0,1250000,"Самарская область, Чапаевск"
54.6,14990000,Москва
39.0,5500000,"Московская область, г.о. Солнечногорск, рабочий пос. Андреевка"
26.3,2600000,"Ростовская область, Ростов-на-Дону"
58.9,4500000,"Томская область, Томск"
47.0,4900000,"Республика Крым, Симферополь"
24.0,650000,"Челябинская область, Ашинский р-н, Сим"
36.0,2450000,"Ульяновская область, Ульяновск"
55.0,3700000,"Тюменская область, Нижневартовск"
28.1,1950000,"Пензенская область, Пензенский р-н, с. Засечное"
65.2,2790000,"Челябинская область, Челябинск"
53.0,1200000,"Ивановская область, Южский р-н, Южское городское поселение, Южа"
29.8,830000,"Челябинская область, Трёхгорный"
28.4,1550000,"Краснодарский край, Краснодар"
27.0,1550000,"Ставропольский край, Шпаковский муниципальный округ, Михайловск"
38.1,1780000,"Республика Башкортостан, Уфимский р-н, Булгаковский сельсовет, с. Булгаково"
40.0,450000,"Томская область, Колпашевский р-н, Колпашево"
48.4,4000000,"Московская область, Щёлково"
43.0,3850000,"Ленинградская область, Всеволожский р-н, Новодевяткинское сельское поселение, д. Новое Девяткино"
57.0,5200000,"Республика Крым, Симферополь"
60.0,3800000,"Рязанская область, Рязань"
58.0,2950000,"Омская область, Омск"
40.0,750000,"Ростовская область, Каменск-Шахтинский"
59.1,6500000,"Московская область, г.о. Красногорск, рабочий пос. Нахабино"
36.0,1300000,"Тульская область, Заокский р-н, пос. Ланьшинский"
32.0,2400000,"Ставропольский край, Ставрополь"
62.9,6999999,"Краснодарский край, Новороссийск"
41.0,2500000,"Ставропольский край, Ставрополь"
43.9,1800000,"Пермский край, Пермский р-н, Усть-Качкинское сельское поселение, с. Усть-Качка"
39.6,650000,"Свердловская область, Асбестовский г.о., Асбест"
35.0,160000,"Ивановская область, Юрьевецкий р-н, Юрьевецкое городское поселение, Юрьевец"
38.0,2100000,"Пермский край, Пермский р-н, пос. Горный"
36.0,1300000,"Тульская область, Заокский р-н, пос. Ланьшинский"
61.9,15750000,Москва
35.0,160000,"Ивановская область, Юрьевецкий р-н, Юрьевецкое городское поселение, Юрьевец"
42.8,2750000,"Удмуртская Республика, Ижевск"
38.0,2100000,"Пермский край, Пермский р-н, пос. Горный"
40.0,750000,"Пензенская область, Пачелмский р-н, рабочий пос. Пачелма"
92.0,15100000,Санкт-Петербург
50.8,7271390,
27.0,3556421,
77.0,41503000,
35.9,2800000,"Республика Коми, Сыктывкар"
47.0,2800000,"Нижегородская область, Дзержинск"
51.4,6500000,"Республика Татарстан, Казань"
36.5,8252650,
38.5,5650884,
48.0,10186704,
46.3,2490000,"Волгоградская область, Городищенский р-н, Городищенское городское поселение, рабочий пос. Городище"
40.0,15500000,"Краснодарский край, Сочи"
33.1,6050000,Санкт-Петербург
43.0,3250000,"Белгородская область, Белгород"
70.0,4600000,"Республика Дагестан, Каспийск"
46.1,2250000,"Калужская область, Калуга"
44.0,5389000,Санкт-Петербург
40.7,890000,"Тверская область, Бежецкий р-н, Бежецк"
85.0,28000000,Москва
35.0,3500000,Москва
50.2,4100000,"Краснодарский край, Краснодар"
82.0,18000000,"Краснодарский край, Сочи"
70.1,3275000,"Ульяновская область, Ульяновск"
40.7,5100000,"Республика Татарстан, Казань"
37.2,8699999,Москва
72.6,5200000,"Тверская область, Тверь"
44.9,5730000,"Московская область, г.о. Мытищи, пос. Мебельной Фабрики"
62.0,1450000,"Ставропольский край, Нефтекумский г.о., Нефтекумск"
45.0,2800000,"Республика Дагестан, Каспийск"
40.0,3649000,"Пензенская область, Пенза"
82.0,6650000,"Краснодарский край, Анапа"
34.0,4200000,"Хабаровский край, Хабаровск"
45.1,2119700,"Воронежская область, Новоусманский р-н, с. Новая Усмань"
56.8,10000000,"Москва, Новомосковский административный округ, поселение Воскресенское"
47.2,850000,"Калужская область, Барятинский р-н, с. Барятино"
74.0,3900000,"Республика Дагестан, Махачкала"
59.6,3800000,"Саратовская область, Саратов"
29.2,1300000,"Карачаево-Черкесская Республика, Черкесск"
90.3,4860000,"Воронежская область, Воронеж"
50.0,750000,"Тюменская область, Уватский р-н, с. Уват"
15.5,5490000,Москва
40.0,11700000,Москва
27.0,2900000,"Краснодарский край, Краснодар"
48.9,534400,"Курская область, Золотухинский р-н, пос. Солнечный"
53.4,1600000,"Ставропольский край, Невинномысск"
32.0,1960000,"Волгоградская область, Волжский"
44.0,1750000,"Республика Башкортостан, Нефтекамск"
53.1,3080000,"Воронежская область, Воронеж"
60.7,2190000,"Хабаровский край, Комсомольск-на-Амуре"
84.7,3390000,"Самарская область, Похвистнево"
56.0,5600000,"Московская область, Раменский г.о., Раменское"
32.9,8600000,Москва
84.7,3390000,"Самарская область, Похвистнево"
32.0,1960000,"Волгоградская область, Волжский"
33.0,2549000,"Республика Бурятия, Улан-Удэ"
55.2,7500000,Санкт-Петербург
40.0,6150000,"Московская область, Ленинский г.о., Видное"
59.0,9266000,
78.0,21030362,
52.1,6434350,
63.0,3599999,"Хабаровский край, Комсомольск-на-Амуре"
38.7,1550000,"Владимирская область, Ковров"
27.0,2900000,"Краснодарский край, Краснодар"
37.8,8971035,
34.5,5380440,
100.5,57988500,
42.0,1200000,"Челябинская область, Троицк"
28.0,1750000,"Красноярский край, Красноярск"
61.9,6500000,"Калининградская область, Калининград"
50.0,4400000,"Республика Дагестан, Махачкала"
39.0,2600000,"Республика Марий Эл, Медведевский р-н, пос. городского типа Медведево"
61.7,13200000,Санкт-Петербург
47.0,4099999,"Ростовская область, Ростов-на-Дону"
62.5,5200000,"Тюменская область, Тюмень"
75.0,16000000,"Москва, Новомосковский административный округ, поселение Московский"
25.6,4400000,Санкт-Петербург
50.0,1600000,"Челябинская область, Троицк"
58.0,16990000,Москва
23.0,2070000,"Республика Башкортостан, Уфа"
40.6,3550000,"Пензенская область, Пенза"
39.0,2900000,"Тюменская область, Нижневартовск"
51.9,2900000,"Удмуртская Республика, Ижевск"
29.2,399999,"Хабаровский край, Амурский р-н, Амурск"
64.2,4900000,"Тюменская область, Ноябрьск"
29.0,1690000,"Воронежская область, Воронеж"
60.7,2750000,"Рязанская область, Рязань"
57.5,4750000,"Республика Башкортостан, Стерлитамак"
37.0,7000000,Санкт-Петербург
31.9,1300000,"Вологодская область, Верховажский р-н, сельское поселение Верховажское, с. Верховажье"
54.5,500000,"Красноярский край, Ирбейский р-н, с. Верхняя Уря"
56.6,12900000,Санкт-Петербург
44.2,1900000,"Оренбургская область, Оренбург"
79.9,13500000,"Московская область, Мытищи"
52.3,5300000,"Краснодарский край, Сочи"
26.4,4420000,Санкт-Петербург
56.7,2980000,"Волгоградская область, Волгоград"
11.8,1150000,"Тюменская область, Нижневартовск"
52.0,2550000,"Костромская область, Кострома"
78.0,5450000,"Свердловская область, Екатеринбург"
86.2,10500000,"Ленинградская область, Всеволожский р-н, Заневское городское поселение, Кудрово"
78.3,3500000,"Краснодарский край, Приморско-Ахтарский р-н, Приморско-Ахтарск"
80.0,4590000,"Республика Башкортостан, Октябрьский"
89.5,8300000,"Краснодарский край, Анапа"
51.0,1800000,"Ставропольский край, Петровский г.о., Светлоград"
57.0,8199000,"Ленинградская область, Всеволожский р-н, Муринское городское поселение, Мурино"
65.0,6550000,"Кемеровская область, Новокузнецкий г.о., Новокузнецк"
65.0,6550000,"Кемеровская область, Новокузнецкий г.о., Новокузнецк"
57.0,8199000,"Ленинградская область, Всеволожский р-н, Муринское городское поселение, Мурино"
57.0,13500000,Москва
81.9,23000000,Москва
54.0,1000000,"Республика Татарстан, Бугульминский р-н, пос. городского типа Карабаш"
48.0,2680000,"Ставропольский край, Ставрополь"
46.0,3320000,"Самарская область, Самара"
36.0,8103778,
25.4,6885421,
25.3,3730380,
51.0,1800000,"Ставропольский край, Петровский г.о., Светлоград"
63.0,6000000,"Тюменская область, Сургут"
36.0,3500000,"Нижегородская область, Нижний Новгород"
41.4,9443571,
38.5,5743055,
69.4,11789500,
35.0,1200000,"Ростовская область, Ростов-на-Дону"
46.0,2750000,"Белгородская область, Яковлевский г.о., Строитель"
70.0,1850000,"Республика Дагестан, Дагестанские Огни"
80.8,6150000,"Свердловская область, Екатеринбург"
92.8,104937504,Москва
55.6,4400000,"Пермский край, Пермь"
66.7,5600000,"Тюменская область, Тюмень"
34.6,3510000,"Московская область, Звенигород"
72.0,3950000,"Республика Дагестан, Каспийск"
60.0,2600000,"Астраханская область, Астрахань"
88.0,5400000,"Республика Крым, Симферополь"
72.0,7790690,"Свердловская область, Екатеринбург"
60.0,13000000,"Краснодарский край, Сочи"
45.4,3850000,"Челябинская область, Челябинск"
90.0,5500000,"Республика Татарстан, Нижнекамский р-н, Нижнекамск"
88.6,2800000,"Челябинская область, Карталинский р-н, Карталы"
33.0,8000000,Москва
39.0,6900000,"Краснодарский край, Геленджик"
48.0,2350000,"Ставропольский край, Невинномысск"
60.8,4000000,"Новосибирская область, Новосибирск"
82.0,7700000,"Краснодарский край, Краснодар"
85.0,7600000,"Воронежская область, Воронеж"
89.0,5100000,"Белгородская область, Старооскольский г.о., Старый Оскол"
53.8,5000000,"Ставропольский край, Железноводск"
44.8,12700000,Москва
14.5,3100000,"Краснодарский край, Сочи"
64.1,2199000,"Хабаровский край, Комсомольск-на-Амуре"
46.0,2200000,"Пензенская область, Пенза"
43.0,12500000,"Краснодарский край, Сочи"
37.0,5200000,"Московская область, г.о. Люберцы, рабочий пос. Октябрьский"
90.0,5950000,"Тюменская область, Тюмень"
37.0,2800000,"Ставропольский край, Пятигорск"
62.9,830000,"Ульяновская область, Старая Майна"
75.0,13700000,Москва
46.5,1300000,"Кемеровская область, Анжеро-Судженский г.о., Анжеро-Судженск"
62.0,5600000,"Тюменская область, Тюмень"
60.0,1700000,"Кабардино-Балкарская Республика, Прохладный"
58.0,2950000,"Брянская область, Брянск"
22.5,7490000,Москва
32.3,5790000,Санкт-Петербург
38.0,5300000,"Московская область, Балашиха"
22.5,7490000,Москва
44.3,3900000,"Забайкальский край, Чита"
32.3,5790000,Санкт-Петербург
33.5,5890000,Санкт-Петербург
44.0,3450000,"Ленинградская область, Всеволожский р-н, Токсовское городское поселение, д. Рапполово"
40.0,3600000,"Республика Татарстан, Зеленодольский р-н, Зеленодольск"
30.5,3756420,
56.2,8216440,
43.4,6251400,
38.8,4300000,"Тюменская область, Сургут"
58.0,2950000,"Брянская область, Брянск"
35.8,2550000,"Республика Татарстан, Казань"
20.4,3052500,
37.6,7298160,
35.9,4303200,
80.0,6500000,"Ростовская область, Ростов-на-Дону"
28.8,4849000,Санкт-Петербург
44.1,3750000,"Калининградская область, Калининград"
45.4,3050000,"Чувашия, Чебоксары"
91.0,16500000,"Краснодарский край, Краснодар"
59.0,4490000,"Тюменская область, Нижневартовск"
60.0,5150000,"Амурская область, Благовещенск"
52.0,4960000,"Краснодарский край, Краснодар"
54.0,3300000,"Республика Дагестан, Каспийск"
56.5,4700000,"Нижегородская область, Нижний Новгород"
69.0,5200000,"Республика Крым, Симферополь"
40.7,4500000,"Калининградская область, Калининград"
63.0,9000000,Санкт-Петербург
184.2,77000000,Москва
52.9,2700000,"Тульская область, Тула"
40.0,300000,"Ивановская область, Лухский р-н, Лухское городское поселение, пос. городского типа Лух"
56.5,10690000,"Московская область, Котельники"
92.0,2500000,"Алтайский край, Кулундинский р-н, муниципальное образование Кулундинский сельсовет, с. Кулунда"
160.0,15000000,"Кабардино-Балкарская Республика, Нальчик"
34.0,900000,"Воронежская область, Острогожский р-н, Острогожск"
30.0,390000,"Республика Татарстан, Сармановский р-н, муниципальное образование поселок городского типа Джалиль, пос. городского типа Джалиль"
43.8,1450000,"Волгоградская область, Николаевский р-н, городское поселение Город Николаевск, Николаевск"
43.3,2500000,"Красноярский край, Красноярск"
31.0,1400000,"Волгоградская область, Волгоград"
43.0,4000000,"Республика Крым, г.о. Ялта, Алупка"
41.0,1900000,"Владимирская область, Петушинский р-н, муниципальное образование Город Покров, Покров"
26.5,2360000,"Тюменская область, Сургут"
48.5,4250000,"Ростовская область, Ростов-на-Дону"
55.0,7000000,"Республика Татарстан, Казань"
54.0,2100000,"Республика Татарстан, Агрызский р-н, Агрыз"
58.2,21900000,Москва
27.5,1050000,"Свердловская область, Нижний Тагил"
25.0,600000,"Краснодарский край, Белореченский р-н, пос. Первомайский"
36.0,6760000,Москва
48.5,1800000,"Тверская область, Торопецкий р-н, Торопец"
70.0,2930000,"Ставропольский край, Ставрополь"
34.0,290000,"Республика Бурятия, Тункинский р-н, с. Кырен"
48.8,2300000,"Брянская область, Брянск"
31.0,1150000,"Владимирская область, Муром"
50.1,4800000,"Республика Татарстан, Казань"
70.0,2930000,"Ставропольский край, Ставрополь"
50.1,4800000,"Республика Татарстан, Казань"
34.0,9200000,"Краснодарский край, Сочи"
25.0,600000,"Краснодарский край, Белореченский р-н, пос. Первомайский"
48.8,2300000,"Брянская область, Брянск"
42.0,2200000,"Рязанская область, Рязань"
36.0,6700000,"Московская область, Люберцы"
46.1,6224850,
41.1,4645000,
76.2,13475970,
43.0,6200000,Севастополь
62.0,2950000,"Удмуртская Республика, Ижевск"
43.0,3979000,"Башкортостан, Уфа"
69.0,16900090,
32.6,8697680,
29.5,3692500,
56.1,9290000,Санкт-Петербург
63.7,3800000,"Калининградская область, Гурьевский г.о., пос. Дружный"
59.7,5900000,"Республика Башкортостан, Уфа"
73.3,15700000,Москва
85.0,2500000,"Республика Дагестан, г.о. Махачкала, пос. городского типа Семендер"
64.0,1890000,"Ивановская область, Шуя"
60.0,2550000,"Чувашская Республика, Чебоксары"
47.4,1550000,"Дагестан, Каспийск"
80.3,17200000,Москва
70.0,8500000,"Тюменская область, Тюмень"
81.1,5400000,"Тюменская область, Тюмень"
32.0,660000,"Тамбовская область, Моршанск"
43.6,900000,"Ростовская область, Новошахтинск"
92.0,800000,"Нижегородская область, Варнавинский р-н, д. Карасиха"
64.0,1200000,"Саратовская область, Красноармейский р-н, Красноармейск"
107.0,7350000,"Ростовская область, Ростов-на-Дону"
51.1,2650000,"Вологодская область, Череповецкий р-н, пос. Тоншалово"
61.0,2000000,"Ставропольский край, Изобильненский г.о., Изобильный"
53.1,6400000,"Краснодарский край, Анапа"
30.0,750000,"Ярославская область, Ростовский р-н, городское поселение Ростов, Ростов"
47.0,3512000,"Калининградская область, Калининград"
42.4,6220000,"Краснодарский край, Сочи"
75.0,2500000,"Томская область, Стрежевой"
44.5,4700000,"Калининградская область, Калининград"
30.0,750000,"Челябинская область, Златоустовский г.о., Златоуст"
38.0,13000000,Москва
52.0,2050000,"Республика Хакасия, Саяногорск"
44.0,2980000,"Алтайский край, Барнаул"
46.0,890000,"Брянская область, Дятьковский р-н, Дятьково"
54.0,13900000,"Краснодарский край, Сочи"
21.9,1000000,"Липецкая область, Елец"
52.0,12500000,Москва
178.0,52900000,Москва
67.6,450000,"Костромская область, Мантурово"
63.0,3900000,"Кабардино-Балкарская Республика, Нальчик"
80.0,3750000,"Республика Дагестан, Каспийск"
38.6,2550000,"Краснодарский край, Краснодар"
33.0,3000000,"Тюменская область, Тюмень"
52.0,8200000,"Московская область, Люберцы"
44.0,1050000,"Кировская область, Киров"
63.0,3900000,"Кабардино-Балкарская Республика, Нальчик"
46.0,890000,"Брянская область, Дятьковский р-н, Дятьково"
52.0,8200000,"Московская область, Люберцы"
69.0,12500000,"Московская область, Котельники"
80.0,3750000,"Республика Дагестан, Каспийск"
33.0,3000000,"Тюменская область, Тюмень"
33.0,2050000,"Ставропольский край, Ставрополь"
58.4,8240040,
48.1,6106559,
51.6,8150152,
72.2,2150000,"Тюменская область, Радужный"
67.6,450000,"Костромская область, Мантурово"
19.7,2500000,"Московская область, г.о. Пушкинский, Ивантеевка"
19.8,4874760,
97.0,5700000,
86.2,27527970,
40.8,6390000,Санкт-Петербург
80.1,3250000,"Республика Башкортостан, Октябрьский"
43.0,610000,"Челябинская область, Златоустовский г.о., Златоуст"
44.0,1050000,"Кировская область, Киров"
24.3,4450000,Санкт-Петербург
42.2,90000,"Республика Коми, г.о. Воркута, пос. городского типа Северный"
61.0,3546900,"Краснодарский край, Краснодар"
25.7,4050000,"Ленинградская область, Всеволожский р-н, Заневское городское поселение, Кудрово"
64.0,5100000,"Краснодарский край, Краснодар"
76.4,5400000,"Самарская область, Самара"
27.0,2300000,"Ставропольский край, Ставрополь"
44.0,1200000,"Республика Татарстан, Азнакаевский р-н, Азнакаево"
45.0,1870000,"Ростовская область, Батайск"
44.2,4800000,"Архангельская область, Северодвинск"
39.1,2999999,"Тверская область, Тверь"
42.0,4700000,"Московская область, Дубна"
78.0,6600000,"Красноярский край, Красноярск"
50.8,2600000,"Челябинская область, Кыштымский г.о., Кыштым"
87.0,12300000,Санкт-Петербург
13.0,3750000,Москва
36.1,2095000,"Ульяновская область, Ульяновск"
30.0,1650000,"Новгородская область, Великий Новгород"
60.0,13850000,Москва
39.0,700000,"Белгородская область, Валуйский г.о., Валуйки"
88.0,3250000,"Вологодская область, Вологда"
55.9,4400000,"Ленинградская область, Выборгский р-н, Выборгское городское поселение, Выборг"
35.0,2060000,"Воронежская область, Воронеж"
75.0,3150000,"Волгоградская область, Волгоград"
50.3,11950000,Санкт-Петербург
26.4,4350000,Санкт-Петербург
60.7,3550000,"Карачаево-Черкесская Республика, Карачаевск"
75.0,1400000,"Чувашская Республика, Канаш"
34.0,1250000,"Омская область, Большереченский р-н, Большереченское городское поселение, рабочий пос. Большеречье"
44.8,2800000,"Амурская область, Тында"
42.5,5200000,"Московская область, Лыткарино"
43.4,11050000,Москва
14.5,3800000,Москва
72.0,7900000,"Республика Карелия, Петрозаводский г.о., Петрозаводск"
47.0,4850000,"Краснодарский край, Краснодар"
28.0,4730000,Санкт-Петербург
87.0,12300000,Санкт-Петербург
75.0,1400000,"Чувашская Республика, Канаш"
30.0,1650000,"Новгородская область, Великий Новгород"
44.8,2800000,"Амурская область, Тында"
47.0,4850000,"Краснодарский край, Краснодар"
26.4,4350000,Санкт-Петербург
60.7,3550000,"Карачаево-Черкесская Республика, Карачаевск"
86.0,3900000,
88.1,21091140,
37.3,8802800,
72.0,7900000,"Республика Карелия, Петрозаводский г.о., Петрозаводск"
49.0,2100000,"Томская область, Томский р-н, с. Богашёво"
52.0,1935000,"Республика Дагестан, Избербаш"
35.5,4192540,
74.3,12729755,
43.0,9749751,
55.9,4400000,"Ленинградская область, Выборгский р-н, Выборгское городское поселение, Выборг"
43.4,11050000,Москва
64.6,9150000,"Московская область, Одинцовский г.о., Одинцово"
17.8,1200000,"Республика Татарстан, Казань"
54.0,930000,"Республика Татарстан, Сармановский р-н, пос. городского типа Джалиль"
62.0,4600000,"Красноярский край, Красноярск"
14.5,3800000,Москва
51.0,6500000,"Московская область, г.о. Люберцы, рабочий пос. Октябрьский"
81.0,11200000,"Ленинградская область, Всеволожский р-н, Новодевяткинское сельское поселение, д. Новое Девяткино"
48.0,7500000,"Краснодарский край, Краснодар"
141.1,23500000,Санкт-Петербург
58.0,12800000,Москва
44.0,2000000,"Удмуртская Республика, Ижевск"
67.3,3600000,"Республика Коми, муниципальный р-н Сыктывдинский, сельское поселение Выльгорт, с. Выльгорт"
75.4,4950000,"Пермский край, Пермь"
53.0,4650000,"Республика Дагестан, Махачкала"
50.5,16500000,Москва
58.5,1900000,"Челябинская область, Челябинск"
86.0,15900000,Москва
28.0,4730000,Санкт-Петербург
50.7,3000000,"Красноярский край, Норильск"
48.0,9400000,"Москва, Новомосковский административный округ, поселение Сосенское, пос. Коммунарка"
45.0,2999000,"Ставропольский край, Ставрополь"
210.0,37900000,"Самарская область, Самара"
32.0,1300000,"Самарская область, Тольятти"
41.6,2750000,"Самарская область, Самара"
42.0,3200000,"Курская область, Курск"
75.7,5600000,"Краснодарский край, Краснодар"
40.0,5500000,"Московская область, Щёлково"
56.0,4250000,"Карачаево-Черкесская Республика, Черкесск"
32.0,1250000,"Ульяновская область, Димитровград"
87.0,8600000,"Татарстан, Казань"
50.0,9000000,Санкт-Петербург
33.0,2550000,"Самарская область, Самара"
79.0,5300000,"Ростовская область, Ростов-на-Дону"
32.0,5500000,"Ленинградская область, Всеволожский р-н, Заневское городское поселение, Кудрово"
31.3,650000,"Челябинская область, Красноармейский р-н, пос. Мирный"
37.0,2850000,"Ставропольский край, Ставрополь"
30.9,1300000,"Калининградская область, Гусевский г.о., Гусев"
52.0,4800000,"Рязанская область, Рязань"
37.0,2850000,"Ставропольский край, Ставрополь"
31.3,650000,"Челябинская область, Красноармейский р-н, пос. Мирный"
107.0,10500000,"Калининградская область, Калининград"
50.0,7150000,"Краснодарский край, Сочи"
30.9,1300000,"Калининградская область, Гусевский г.о., Гусев"
44.0,8800000,"Краснодарский край, Сочи"
30.0,3200000,"Иркутская область, Иркутск"
34.6,5587900,
46.5,9230132,
50.0,10534212,
52.0,4800000,"Рязанская область, Рязань"
58.5,4900000,"Республика Бурятия, Улан-Удэ"
47.0,2400000,"Республика Дагестан, Махачкала"
41.5,4901000,
36.0,2710000,
68.1,12502000,
57.3,11000000,Москва
50.0,600000,"Самарская область, Красноармейский р-н, пос. Ленинский"
32.0,2150000,"Краснодарский край, г.о. Сочи, с. Нижняя Шиловка"
70.0,3550000,"Тверская область, Тверь"
41.0,2550000,"Удмуртская Республика, Ижевск"
45.0,2290000,"Республика Башкортостан, Октябрьский"
92.4,14999000,Санкт-Петербург
61.1,5200000,"Тульская область, Тула"
40.0,1750000,"Республика Дагестан, Махачкала"
32.0,2150000,"Воронежская область, Воронеж"
54.0,9400000,"Московская область, Люберцы"
62.0,2850000,"Ростовская область, Таганрог"
67.0,5600000,"Республика Хакасия, Абакан"
50.4,4490000,"Санкт-Петербург, Пушкинский р-н, Павловск"
115.2,11200000,"Самарская область, Самара"
30.0,750000,"Тульская область, Алексин"
65.4,2000000,"Краснодарский край, Ейский р-н, Ейское городское поселение, Ейск"
60.0,2700000,"Ростовская область, Ростов-на-Дону"
140.0,25558000,"Краснодарский край, Сочи"
29.5,6500000,"Краснодарский край, Сочи"
30.0,1120000,"Алтайский край, Бийск"
37.0,2550000,"Ставропольский край, Ставрополь"
34.0,700000,"Курганская область, Кетовский р-н, Кетовский сельсовет, с. Кетово"
90.0,2750000,"Республика Дагестан, Махачкала"
61.0,7000000,"Белгородская область, Белгород"
41.0,3000000,"Кировская область, Киров"
44.6,4500000,"Московская область, Щёлково"
36.6,1750000,"Республика Башкортостан, Стерлитамак"
61.0,3500000,"Карачаево-Черкесская Республика, Черкесск"
44.6,2700000,"Костромская область, Кострома"
54.0,15000000,Москва
29.5,2000000,"Чувашская Республика, Чебоксары"
57.0,650000,"Забайкальский край, Сретенский р-н, пос. городского типа Кокуй"
33.9,1850000,"Ульяновская область, Ульяновск"
70.0,3500000,"Калининградская область, Гурьевский г.о., пос. Большое Исаково"
38.0,1150000,"Ставропольский край, Нефтекумский г.о., Нефтекумск"
56.0,2100000,"Псковская область, Псков"
68.1,9100000,"Амурская область, Благовещенск"
25.1,5650000,Санкт-Петербург
67.2,2200000,"Самарская область, Волжский р-н, с. Рождествено"
85.8,8400000,"Республика Татарстан, Казань"
67.2,2200000,"Самарская область, Волжский р-н, с. Рождествено"
43.0,3850000,"Краснодарский край, Краснодар"
40.0,4200000,"Краснодарский край, Краснодар"
50.0,3950000,"Тюменская область, Нижневартовск"
